date_time,traffic_volume,weather_main,temp,clouds_all,weekday,hour,month,year
2016-09-29 20:00:00,2765,Clear,285.91,0,Thursday,20,9,2016
2016-09-29 21:00:00,2443,Clear,284.31,0,Thursday,21,9,2016
2016-09-29 22:00:00,2076,Clear,284.37,0,Thursday,22,9,2016
2016-09-29 23:00:00,1116,Clear,284.53,0,Thursday,23,9,2016
2016-09-30 00:00:00,660,Clear,284.26,0,Friday,0,9,2016
2016-09-30 01:00:00,384,Clear,283.99,0,Friday,1,9,2016
2016-09-30 02:00:00,281,Clear,283.17,0,Friday,2,9,2016
2016-09-30 03:00:00,395,Clear,282.43,0,Friday,3,9,2016
2016-09-30 04:00:00,810,Clear,282.87,0,Friday,4,9,2016
2016-09-30 05:00:00,2588,Clear,283.23,0,Friday,5,9,2016
2016-09-30 06:00:00,5522,Clear,283.02,0,Friday,6,9,2016
2016-09-30 07:00:00,6301,Clear,283.17,0,Friday,7,9,2016
2016-09-30 08:00:00,5267,Clear,283.68,0,Friday,8,9,2016
2016-09-30 09:00:00,4692,Clear,284.03,0,Friday,9,9,2016
2016-09-30 10:00:00,4383,Clear,284.54,0,Friday,10,9,2016
2016-09-30 11:00:00,4607,Clear,286.93,0,Friday,11,9,2016
2016-09-30 12:00:00,4718,Clear,288.83,0,Friday,12,9,2016
2016-09-30 13:00:00,4443,Clear,291.58,0,Friday,13,9,2016
2016-09-30 14:00:00,4980,Clear,293.54,8,Friday,14,9,2016
2016-09-30 15:00:00,5183,Clear,294.43,8,Friday,15,9,2016
2016-09-30 16:00:00,5756,Clear,294.47,8,Friday,16,9,2016
2016-09-30 17:00:00,5028,Clouds,293.16,24,Friday,17,9,2016
2016-09-30 18:00:00,4540,Clouds,292.06,24,Friday,18,9,2016
2016-09-30 19:00:00,3593,Clouds,289.84,24,Friday,19,9,2016
2016-09-30 20:00:00,2947,Clouds,288.59,36,Friday,20,9,2016
2016-09-30 21:00:00,3722,Clouds,287.93,36,Friday,21,9,2016
2016-09-30 22:00:00,2442,Clouds,287.37,36,Friday,22,9,2016
2016-09-30 23:00:00,1727,Clouds,286.61,20,Friday,23,9,2016
2016-10-01 00:00:00,1195,Clouds,286.22,20,Saturday,0,10,2016
2016-10-01 01:00:00,776,Clouds,285.6,20,Saturday,1,10,2016
2016-10-01 02:00:00,666,Clouds,285.49,56,Saturday,2,10,2016
2016-10-01 03:00:00,448,Clouds,284.59,56,Saturday,3,10,2016
2016-10-01 04:00:00,512,Clouds,284.26,56,Saturday,4,10,2016
2016-10-01 05:00:00,958,Clouds,284.14,24,Saturday,5,10,2016
2016-10-01 06:00:00,1655,Clouds,283.95,24,Saturday,6,10,2016
2016-10-01 07:00:00,2535,Clouds,283.86,24,Saturday,7,10,2016
2016-10-01 08:00:00,3462,Clouds,284.15,20,Saturday,8,10,2016
2016-10-01 09:00:00,3758,Clear,285.09,0,Saturday,9,10,2016
2016-10-01 10:00:00,4089,Clear,285.8,0,Saturday,10,10,2016
2016-10-01 11:00:00,4432,Clear,287.46,0,Saturday,11,10,2016
2016-10-01 12:00:00,4557,Clouds,291.29,12,Saturday,12,10,2016
2016-10-01 13:00:00,4421,Clouds,293.8,12,Saturday,13,10,2016
2016-10-01 14:00:00,4289,Clouds,294.8,12,Saturday,14,10,2016
2016-10-01 15:00:00,4361,Clear,295.51,0,Saturday,15,10,2016
2016-10-01 16:00:00,4109,Clear,298.03,0,Saturday,16,10,2016
2016-10-01 17:00:00,3927,Clear,294.26,0,Saturday,17,10,2016
2016-10-01 18:00:00,3800,Clear,293.01,0,Saturday,18,10,2016
2016-10-01 19:00:00,3434,Clear,290.55,0,Saturday,19,10,2016
2016-10-01 20:00:00,2937,Clear,288.6,0,Saturday,20,10,2016
2016-10-01 21:00:00,2787,Clear,287.76,0,Saturday,21,10,2016
2016-10-01 22:00:00,2981,Clear,288.15,0,Saturday,22,10,2016
2016-10-01 23:00:00,2165,Clear,285.69,0,Saturday,23,10,2016
2016-10-02 00:00:00,1794,Clouds,285.8,32,Sunday,0,10,2016
2016-10-02 01:00:00,776,Clouds,284.75,32,Sunday,1,10,2016
2016-10-02 02:00:00,666,Clouds,284.25,32,Sunday,2,10,2016
2016-10-02 03:00:00,413,Clear,283.75,8,Sunday,3,10,2016
2016-10-02 04:00:00,380,Clear,283.27,8,Sunday,4,10,2016
2016-10-02 05:00:00,550,Clear,282.87,8,Sunday,5,10,2016
2016-10-02 06:00:00,910,Clear,282.55,0,Sunday,6,10,2016
2016-10-02 07:00:00,1324,Clear,282.3,0,Sunday,7,10,2016
2016-10-02 08:00:00,2008,Clear,283.01,0,Sunday,8,10,2016
2016-10-02 09:00:00,2734,Clear,284.11,0,Sunday,9,10,2016
2016-10-02 10:00:00,3592,Clear,286.88,0,Sunday,10,10,2016
2016-10-02 11:00:00,3882,Clear,290.7,0,Sunday,11,10,2016
2016-10-02 12:00:00,3962,Clear,294.52,0,Sunday,12,10,2016
2016-10-02 13:00:00,4044,Clear,296.44,0,Sunday,13,10,2016
2016-10-02 14:00:00,4028,Clear,296.68,0,Sunday,14,10,2016
2016-10-02 15:00:00,4043,Clear,296.8,8,Sunday,15,10,2016
2016-10-02 16:00:00,4335,Clear,298.49,8,Sunday,16,10,2016
2016-10-02 17:00:00,4397,Clear,295.59,8,Sunday,17,10,2016
2016-10-02 18:00:00,3944,Clear,293.82,0,Sunday,18,10,2016
2016-10-02 19:00:00,4191,Clear,290.19,0,Sunday,19,10,2016
2016-10-02 20:00:00,3221,Clear,288.12,0,Sunday,20,10,2016
2016-10-02 21:00:00,2190,Clear,287.21,0,Sunday,21,10,2016
2016-10-02 22:00:00,1468,Clear,286.38,0,Sunday,22,10,2016
2016-10-02 23:00:00,958,Clear,285.64,0,Sunday,23,10,2016
2016-10-03 00:00:00,552,Clear,285.69,0,Monday,0,10,2016
2016-10-03 01:00:00,407,Clear,285.36,0,Monday,1,10,2016
2016-10-03 02:00:00,264,Clear,284.82,0,Monday,2,10,2016
2016-10-03 03:00:00,341,Clear,284.81,0,Monday,3,10,2016
2016-10-03 04:00:00,852,Clear,282.55,0,Monday,4,10,2016
2016-10-03 05:00:00,2659,Clear,283.81,0,Monday,5,10,2016
2016-10-03 06:00:00,5531,Clear,284.05,0,Monday,6,10,2016
2016-10-03 07:00:00,6066,Clear,283.87,0,Monday,7,10,2016
2016-10-03 08:00:00,4873,Clear,284.76,0,Monday,8,10,2016
2016-10-03 09:00:00,4477,Clear,285.81,0,Monday,9,10,2016
2016-10-03 10:00:00,4041,Clear,289.11,0,Monday,10,10,2016
2016-10-03 11:00:00,4277,Clear,292.56,0,Monday,11,10,2016
2016-10-03 12:00:00,4366,Clear,296.44,0,Monday,12,10,2016
2016-10-03 13:00:00,4298,Clear,297.94,0,Monday,13,10,2016
2016-10-03 14:00:00,4520,Clear,297.5,0,Monday,14,10,2016
2016-10-03 15:00:00,5179,Clear,297.15,0,Monday,15,10,2016
2016-10-03 16:00:00,6510,Clear,298.91,0,Monday,16,10,2016
2016-10-03 17:00:00,6015,Clear,296.17,0,Monday,17,10,2016
2016-10-03 18:00:00,4305,Clear,294.55,0,Monday,18,10,2016
2016-10-03 19:00:00,2945,Clear,292.6,0,Monday,19,10,2016
2016-10-03 20:00:00,2159,Clear,291.48,0,Monday,20,10,2016
2016-10-03 21:00:00,1802,Clear,290.75,8,Monday,21,10,2016
2016-10-03 22:00:00,1405,Clear,290.12,8,Monday,22,10,2016
2016-10-03 23:00:00,1000,Clear,289.36,8,Monday,23,10,2016
2016-10-04 00:00:00,713,Clouds,288.53,12,Tuesday,0,10,2016
2016-10-04 01:00:00,671,Clouds,287.93,12,Tuesday,1,10,2016
2016-10-04 02:00:00,557,Clouds,287.72,12,Tuesday,2,10,2016
2016-10-04 03:00:00,560,Clouds,287.42,44,Tuesday,3,10,2016
2016-10-04 04:00:00,1018,Clouds,287.5,44,Tuesday,4,10,2016
2016-10-04 05:00:00,3047,Clouds,287.53,44,Tuesday,5,10,2016
2016-10-04 06:00:00,5869,Clouds,287.8,64,Tuesday,6,10,2016
2016-10-04 07:00:00,6199,Clouds,287.59,64,Tuesday,7,10,2016
2016-10-04 08:00:00,5460,Rain,287.14,64,Tuesday,8,10,2016
2016-10-04 09:00:00,4967,Rain,287.23,64,Tuesday,9,10,2016
2016-10-04 10:00:00,4089,Rain,287.87,64,Tuesday,10,10,2016
2016-10-04 11:00:00,4202,Rain,289.36,64,Tuesday,11,10,2016
2016-10-04 12:00:00,4452,Rain,291.86,64,Tuesday,12,10,2016
2016-10-04 13:00:00,4532,Rain,293.58,64,Tuesday,13,10,2016
2016-10-04 14:00:00,5155,Rain,297.04,64,Tuesday,14,10,2016
2016-10-04 15:00:00,5619,Clouds,296.6,48,Tuesday,15,10,2016
2016-10-04 16:00:00,6177,Clouds,295.82,48,Tuesday,16,10,2016
2016-10-04 17:00:00,5749,Clouds,295.38,48,Tuesday,17,10,2016
2016-10-04 18:00:00,4177,Clouds,294.66,92,Tuesday,18,10,2016
2016-10-04 19:00:00,2964,Clouds,293.23,92,Tuesday,19,10,2016
2016-10-04 20:00:00,2372,Rain,292.05,92,Tuesday,20,10,2016
2016-10-04 21:00:00,2101,Rain,290.77,100,Tuesday,21,10,2016
2016-10-04 22:00:00,1266,Rain,289.83,100,Tuesday,22,10,2016
2016-10-04 23:00:00,1138,Rain,289.59,100,Tuesday,23,10,2016
2016-10-05 00:00:00,514,Rain,289.1,88,Wednesday,0,10,2016
2016-10-05 01:00:00,314,Rain,288.9,88,Wednesday,1,10,2016
2016-10-05 02:00:00,243,Rain,287.01,88,Wednesday,2,10,2016
2016-10-05 03:00:00,316,Rain,286.4,92,Wednesday,3,10,2016
2016-10-05 04:00:00,850,Rain,286.45,92,Wednesday,4,10,2016
2016-10-05 05:00:00,2665,Rain,291.097,92,Wednesday,5,10,2016
2016-10-05 06:00:00,5487,Rain,287.246,80,Wednesday,6,10,2016
2016-10-05 07:00:00,6046,Rain,287.246,80,Wednesday,7,10,2016
2016-10-05 08:00:00,5909,Rain,287.246,80,Wednesday,8,10,2016
2016-10-05 09:00:00,4859,Clear,286.665,0,Wednesday,9,10,2016
2016-10-05 10:00:00,4293,Clear,286.665,0,Wednesday,10,10,2016
2016-10-05 11:00:00,4469,Clear,286.665,0,Wednesday,11,10,2016
2016-10-05 12:00:00,4581,Clear,287.86,0,Wednesday,12,10,2016
2016-10-05 13:00:00,4477,Clear,287.86,0,Wednesday,13,10,2016
2016-10-05 14:00:00,4949,Clear,287.86,0,Wednesday,14,10,2016
2016-10-05 15:00:00,5355,Clear,288.774,0,Wednesday,15,10,2016
2016-10-05 16:00:00,5905,Clear,288.774,0,Wednesday,16,10,2016
2016-10-05 17:00:00,5687,Clear,288.774,0,Wednesday,17,10,2016
2016-10-05 18:00:00,4226,Clear,286.381,0,Wednesday,18,10,2016
2016-10-05 19:00:00,3243,Clear,286.381,0,Wednesday,19,10,2016
2016-10-05 20:00:00,2619,Clear,286.381,0,Wednesday,20,10,2016
2016-10-05 21:00:00,2456,Clear,283.973,0,Wednesday,21,10,2016
2016-10-05 22:00:00,1886,Clear,283.973,0,Wednesday,22,10,2016
2016-10-05 23:00:00,2110,Clear,283.973,0,Wednesday,23,10,2016
2016-10-06 00:00:00,649,Clear,282.715,0,Thursday,0,10,2016
2016-10-06 01:00:00,429,Clear,282.715,0,Thursday,1,10,2016
2016-10-06 02:00:00,274,Clear,281.639,0,Thursday,2,10,2016
2016-10-06 03:00:00,324,Clear,281.639,0,Thursday,3,10,2016
2016-10-06 04:00:00,830,Clear,281.639,0,Thursday,4,10,2016
2016-10-06 05:00:00,2704,Clear,280.091,0,Thursday,5,10,2016
2016-10-06 06:00:00,5668,Clear,280.091,0,Thursday,6,10,2016
2016-10-06 07:00:00,6170,Clear,280.091,0,Thursday,7,10,2016
2016-10-06 08:00:00,5694,Clouds,284.001,36,Thursday,8,10,2016
2016-10-06 09:00:00,4672,Clear,283.9790000000001,0,Thursday,9,10,2016
2016-10-06 10:00:00,4341,Clear,283.9790000000001,0,Thursday,10,10,2016
2016-10-06 11:00:00,4431,Clear,283.9790000000001,0,Thursday,11,10,2016
2016-10-06 12:00:00,4483,Clear,287.271,0,Thursday,12,10,2016
2016-10-06 13:00:00,4562,Clear,287.271,0,Thursday,13,10,2016
2016-10-06 14:00:00,4704,Clouds,288.144,56,Thursday,14,10,2016
2016-10-06 15:00:00,5106,Clouds,288.144,56,Thursday,15,10,2016
2016-10-06 16:00:00,5899,Clouds,288.144,56,Thursday,16,10,2016
2016-10-06 17:00:00,5464,Clouds,288.144,56,Thursday,17,10,2016
2016-10-06 18:00:00,4261,Clouds,286.119,48,Thursday,18,10,2016
2016-10-06 19:00:00,3095,Clouds,286.119,48,Thursday,19,10,2016
2016-10-06 20:00:00,2802,Rain,283.896,92,Thursday,20,10,2016
2016-10-06 21:00:00,2630,Rain,283.896,92,Thursday,21,10,2016
2016-10-06 22:00:00,1669,Rain,283.896,92,Thursday,22,10,2016
2016-10-06 23:00:00,1011,Rain,279.027,92,Thursday,23,10,2016
2016-10-07 00:00:00,517,Rain,279.027,92,Friday,0,10,2016
2016-10-07 01:00:00,333,Rain,279.027,92,Friday,1,10,2016
2016-10-07 02:00:00,264,Rain,277.867,92,Friday,2,10,2016
2016-10-07 03:00:00,352,Rain,277.867,92,Friday,3,10,2016
2016-10-07 04:00:00,741,Rain,277.867,92,Friday,4,10,2016
2016-10-07 05:00:00,2511,Rain,277.36,80,Friday,5,10,2016
2016-10-07 06:00:00,5528,Rain,277.36,80,Friday,6,10,2016
2016-10-07 07:00:00,6235,Rain,277.36,80,Friday,7,10,2016
2016-10-07 08:00:00,5307,Clear,278.658,0,Friday,8,10,2016
2016-10-07 09:00:00,4594,Clear,279.568,0,Friday,9,10,2016
2016-10-07 10:00:00,4424,Clear,279.568,0,Friday,10,10,2016
2016-10-07 11:00:00,4524,Clear,279.568,0,Friday,11,10,2016
2016-10-07 12:00:00,4532,Clouds,281.165,12,Friday,12,10,2016
2016-10-07 13:00:00,4572,Clouds,281.165,12,Friday,13,10,2016
2016-10-07 14:00:00,4922,Clouds,281.134,24,Friday,14,10,2016
2016-10-07 16:00:00,6143,Clouds,281.134,24,Friday,16,10,2016
2016-10-07 17:00:00,5394,Clouds,281.134,24,Friday,17,10,2016
2016-10-07 18:00:00,4642,Clouds,279.28700000000003,56,Friday,18,10,2016
2016-10-07 18:00:00,4642,Clouds,279.28700000000003,56,Friday,18,10,2016
2016-10-07 19:00:00,3889,Clouds,279.28700000000003,56,Friday,19,10,2016
2016-10-07 20:00:00,3196,Clouds,279.28700000000003,56,Friday,20,10,2016
2016-10-07 21:00:00,2608,Clear,277.572,0,Friday,21,10,2016
2016-10-07 22:00:00,2610,Clear,277.572,0,Friday,22,10,2016
2016-10-07 23:00:00,1766,Clear,277.572,0,Friday,23,10,2016
2016-10-08 00:00:00,1186,Clear,275.788,0,Saturday,0,10,2016
2016-10-08 01:00:00,656,Clear,275.788,0,Saturday,1,10,2016
2016-10-08 02:00:00,539,Clear,274.06,0,Saturday,2,10,2016
2016-10-08 03:00:00,371,Clear,274.06,0,Saturday,3,10,2016
2016-10-08 04:00:00,436,Clear,274.06,0,Saturday,4,10,2016
2016-10-08 05:00:00,739,Clear,272.416,0,Saturday,5,10,2016
2016-10-08 06:00:00,1343,Clear,272.416,0,Saturday,6,10,2016
2016-10-08 07:00:00,2222,Clear,272.416,0,Saturday,7,10,2016
2016-10-08 08:00:00,3397,Clouds,277.685,24,Saturday,8,10,2016
2016-10-08 09:00:00,4359,Clouds,277.73,48,Saturday,9,10,2016
2016-10-08 10:00:00,4944,Clouds,277.73,48,Saturday,10,10,2016
2016-10-08 11:00:00,4723,Clouds,277.73,48,Saturday,11,10,2016
2016-10-08 12:00:00,4876,Clear,281.11400000000003,0,Saturday,12,10,2016
2016-10-08 13:00:00,4640,Clear,281.11400000000003,0,Saturday,13,10,2016
2016-10-08 15:00:00,4688,Clouds,283.216,20,Saturday,15,10,2016
2016-10-08 16:00:00,4626,Clouds,283.216,20,Saturday,16,10,2016
2016-10-08 17:00:00,4980,Clouds,283.216,20,Saturday,17,10,2016
2016-10-08 17:00:00,4980,Clear,279.66900000000004,0,Saturday,17,10,2016
2016-10-08 18:00:00,4388,Clear,279.66900000000004,0,Saturday,18,10,2016
2016-10-08 19:00:00,3559,Clear,279.66900000000004,0,Saturday,19,10,2016
2016-10-08 20:00:00,3390,Clear,279.66900000000004,0,Saturday,20,10,2016
2016-10-08 21:00:00,4077,Clear,275.216,0,Saturday,21,10,2016
2016-10-08 22:00:00,4016,Clear,275.216,0,Saturday,22,10,2016
2016-10-08 23:00:00,2153,Clear,275.216,0,Saturday,23,10,2016
2016-10-09 00:00:00,1523,Clear,272.439,0,Sunday,0,10,2016
2016-10-09 01:00:00,1022,Clear,272.439,0,Sunday,1,10,2016
2016-10-09 02:00:00,686,Clear,272.439,0,Sunday,2,10,2016
2016-10-09 03:00:00,384,Clear,271.09,0,Sunday,3,10,2016
2016-10-09 04:00:00,403,Clear,271.09,0,Sunday,4,10,2016
2016-10-09 05:00:00,764,Clear,271.09,0,Sunday,5,10,2016
2016-10-09 06:00:00,1579,Clear,270.365,0,Sunday,6,10,2016
2016-10-09 07:00:00,1757,Clear,270.365,0,Sunday,7,10,2016
2016-10-09 08:00:00,2513,Clear,270.365,0,Sunday,8,10,2016
2016-10-09 10:00:00,4872,Clear,279.867,0,Sunday,10,10,2016
2016-10-09 11:00:00,4114,Clear,279.867,0,Sunday,11,10,2016
2016-10-09 12:00:00,4612,Clear,285.676,0,Sunday,12,10,2016
2016-10-09 13:00:00,4631,Clear,285.676,0,Sunday,13,10,2016
2016-10-09 14:00:00,4662,Clear,287.464,0,Sunday,14,10,2016
2016-10-09 15:00:00,4100,Clear,287.464,0,Sunday,15,10,2016
2016-10-09 16:00:00,4193,Clear,287.464,0,Sunday,16,10,2016
2016-10-09 17:00:00,4029,Clear,287.464,0,Sunday,17,10,2016
2016-10-09 18:00:00,3788,Clear,284.478,0,Sunday,18,10,2016
2016-10-09 19:00:00,3224,Clear,284.478,0,Sunday,19,10,2016
2016-10-09 20:00:00,2405,Clear,284.478,0,Sunday,20,10,2016
2016-10-09 21:00:00,1917,Clear,282.814,0,Sunday,21,10,2016
2016-10-09 22:00:00,1613,Clear,282.814,0,Sunday,22,10,2016
2016-10-09 23:00:00,949,Clear,282.341,0,Sunday,23,10,2016
2016-10-10 00:00:00,484,Clear,282.341,0,Monday,0,10,2016
2016-10-10 01:00:00,327,Clear,282.341,0,Monday,1,10,2016
2016-10-10 02:00:00,261,Clear,282.341,0,Monday,2,10,2016
2016-10-10 03:00:00,302,Clear,282.382,0,Monday,3,10,2016
2016-10-10 04:00:00,797,Clear,282.382,0,Monday,4,10,2016
2016-10-10 05:00:00,2577,Clear,282.565,0,Monday,5,10,2016
2016-10-10 06:00:00,5360,Clear,282.565,0,Monday,6,10,2016
2016-10-10 07:00:00,6172,Clear,282.565,0,Monday,7,10,2016
2016-10-10 08:00:00,5226,Clear,287.212,0,Monday,8,10,2016
2016-10-10 10:00:00,3954,Clear,287.8,0,Monday,10,10,2016
2016-10-10 11:00:00,4125,Clear,287.8,0,Monday,11,10,2016
2016-10-10 12:00:00,4271,Clear,293.495,0,Monday,12,10,2016
2016-10-10 13:00:00,4426,Clear,293.495,0,Monday,13,10,2016
2016-10-10 14:00:00,4711,Clear,293.495,0,Monday,14,10,2016
2016-10-10 15:00:00,5074,Clear,295.163,8,Monday,15,10,2016
2016-10-10 16:00:00,6036,Clear,295.163,8,Monday,16,10,2016
2016-10-10 17:00:00,5440,Clear,295.163,8,Monday,17,10,2016
2016-10-10 18:00:00,4188,Clouds,292.49,36,Monday,18,10,2016
2016-10-10 19:00:00,3267,Clouds,292.49,36,Monday,19,10,2016
2016-10-10 20:00:00,2608,Clouds,292.49,36,Monday,20,10,2016
2016-10-10 21:00:00,1924,Clouds,291.252,56,Monday,21,10,2016
2016-10-10 22:00:00,1372,Clouds,291.252,56,Monday,22,10,2016
2016-10-10 23:00:00,1567,Clouds,291.252,56,Monday,23,10,2016
2016-10-11 00:00:00,1373,Clouds,289.914,56,Tuesday,0,10,2016
2016-10-11 01:00:00,611,Clouds,289.914,56,Tuesday,1,10,2016
2016-10-11 02:00:00,491,Clouds,289.914,56,Tuesday,2,10,2016
2016-10-11 03:00:00,477,Clouds,288.957,24,Tuesday,3,10,2016
2016-10-11 04:00:00,890,Clouds,288.957,24,Tuesday,4,10,2016
2016-10-11 05:00:00,2854,Clouds,288.957,24,Tuesday,5,10,2016
2016-10-11 06:00:00,5599,Clouds,287.724,36,Tuesday,6,10,2016
2016-10-11 07:00:00,6294,Clouds,287.724,36,Tuesday,7,10,2016
2016-10-11 08:00:00,5998,Clouds,287.724,36,Tuesday,8,10,2016
2016-10-11 09:00:00,4684,Clear,292.17,0,Tuesday,9,10,2016
2016-10-11 10:00:00,4053,Clear,292.17,0,Tuesday,10,10,2016
2016-10-11 11:00:00,4151,Clear,292.17,0,Tuesday,11,10,2016
2016-10-11 12:00:00,4401,Clouds,295.369,32,Tuesday,12,10,2016
2016-10-11 13:00:00,4519,Clouds,295.369,32,Tuesday,13,10,2016
2016-10-11 14:00:00,4715,Clouds,295.369,32,Tuesday,14,10,2016
2016-10-11 15:00:00,4802,Clouds,295.908,24,Tuesday,15,10,2016
2016-10-11 16:00:00,6139,Clouds,295.908,24,Tuesday,16,10,2016
2016-10-11 17:00:00,5787,Clouds,295.908,24,Tuesday,17,10,2016
2016-10-11 18:00:00,4378,Clouds,293.244,92,Tuesday,18,10,2016
2016-10-11 19:00:00,2948,Clouds,293.244,92,Tuesday,19,10,2016
2016-10-11 20:00:00,2445,Clouds,293.244,92,Tuesday,20,10,2016
2016-10-11 21:00:00,2091,Clouds,289.81,92,Tuesday,21,10,2016
2016-10-11 22:00:00,1293,Clouds,289.81,92,Tuesday,22,10,2016
2016-10-11 23:00:00,791,Clouds,289.81,92,Tuesday,23,10,2016
2016-10-12 00:00:00,446,Clouds,285.927,92,Wednesday,0,10,2016
2016-10-12 01:00:00,272,Clouds,285.927,92,Wednesday,1,10,2016
2016-10-12 02:00:00,230,Clouds,285.927,92,Wednesday,2,10,2016
2016-10-12 03:00:00,270,Rain,282.0490000000001,92,Wednesday,3,10,2016
2016-10-12 04:00:00,801,Rain,282.0490000000001,92,Wednesday,4,10,2016
2016-10-12 05:00:00,2741,Rain,282.0490000000001,92,Wednesday,5,10,2016
2016-10-12 06:00:00,5296,Rain,279.532,92,Wednesday,6,10,2016
2016-10-12 07:00:00,5871,Rain,279.532,92,Wednesday,7,10,2016
2016-10-12 08:00:00,5453,Rain,279.532,92,Wednesday,8,10,2016
2016-10-12 09:00:00,4837,Rain,277.988,92,Wednesday,9,10,2016
2016-10-12 10:00:00,4155,Rain,277.988,92,Wednesday,10,10,2016
2016-10-12 11:00:00,4278,Rain,277.988,92,Wednesday,11,10,2016
2016-10-12 12:00:00,4278,Clouds,279.83,56,Wednesday,12,10,2016
2016-10-12 13:00:00,4397,Clouds,279.83,56,Wednesday,13,10,2016
2016-10-12 14:00:00,4646,Clouds,279.83,56,Wednesday,14,10,2016
2016-10-12 15:00:00,4757,Clouds,282.057,20,Wednesday,15,10,2016
2016-10-12 16:00:00,6211,Clouds,282.057,20,Wednesday,16,10,2016
2016-10-12 17:00:00,5762,Clouds,282.057,20,Wednesday,17,10,2016
2016-10-12 18:00:00,4332,Clouds,279.553,12,Wednesday,18,10,2016
2016-10-12 19:00:00,3080,Clouds,279.553,12,Wednesday,19,10,2016
2016-10-12 20:00:00,2518,Clouds,279.553,12,Wednesday,20,10,2016
2016-10-12 21:00:00,2154,Clear,276.35,0,Wednesday,21,10,2016
2016-10-12 22:00:00,1373,Clear,276.35,0,Wednesday,22,10,2016
2016-10-12 23:00:00,864,Clear,276.35,0,Wednesday,23,10,2016
2016-10-13 00:00:00,480,Clear,273.771,0,Thursday,0,10,2016
2016-10-13 01:00:00,330,Clear,273.771,0,Thursday,1,10,2016
2016-10-13 02:00:00,233,Clear,271.178,0,Thursday,2,10,2016
2016-10-13 03:00:00,308,Clear,271.178,0,Thursday,3,10,2016
2016-10-13 04:00:00,790,Clear,271.178,0,Thursday,4,10,2016
2016-10-13 05:00:00,2764,Clear,270.969,0,Thursday,5,10,2016
2016-10-13 06:00:00,5668,Clear,270.969,0,Thursday,6,10,2016
2016-10-13 07:00:00,5589,Clear,270.969,0,Thursday,7,10,2016
2016-10-13 08:00:00,5186,Clear,270.969,0,Thursday,8,10,2016
2016-10-13 09:00:00,5089,Clear,277.268,0,Thursday,9,10,2016
2016-10-13 10:00:00,4182,Clear,277.268,0,Thursday,10,10,2016
2016-10-13 11:00:00,4394,Clear,277.268,0,Thursday,11,10,2016
2016-10-13 12:00:00,4512,Clear,282.46,0,Thursday,12,10,2016
2016-10-13 13:00:00,4634,Clear,282.46,0,Thursday,13,10,2016
2016-10-13 14:00:00,5006,Clear,284.384,0,Thursday,14,10,2016
2016-10-13 15:00:00,5520,Clear,284.384,0,Thursday,15,10,2016
2016-10-13 16:00:00,6154,Clear,284.384,0,Thursday,16,10,2016
2016-10-13 17:00:00,5865,Clear,281.195,0,Thursday,17,10,2016
2016-10-13 18:00:00,4642,Clear,281.195,0,Thursday,18,10,2016
2016-10-13 19:00:00,3512,Clear,281.195,0,Thursday,19,10,2016
2016-10-13 20:00:00,2799,Clear,279.008,0,Thursday,20,10,2016
2016-10-13 21:00:00,2531,Clear,279.008,0,Thursday,21,10,2016
2016-10-13 22:00:00,2120,Clear,279.008,0,Thursday,22,10,2016
2016-10-13 23:00:00,1735,Clear,278.398,0,Thursday,23,10,2016
2016-10-14 00:00:00,2233,Clear,278.398,0,Friday,0,10,2016
2016-10-14 01:00:00,1024,Clear,278.398,0,Friday,1,10,2016
2016-10-14 02:00:00,373,Clear,278.083,0,Friday,2,10,2016
2016-10-14 03:00:00,426,Clear,278.083,0,Friday,3,10,2016
2016-10-14 04:00:00,740,Clear,278.083,0,Friday,4,10,2016
2016-10-14 05:00:00,2548,Clouds,277.92900000000003,32,Friday,5,10,2016
2016-10-14 06:00:00,5343,Clouds,277.92900000000003,32,Friday,6,10,2016
2016-10-14 07:00:00,6108,Clouds,277.92900000000003,32,Friday,7,10,2016
2016-10-14 08:00:00,5215,Clouds,281.278,48,Friday,8,10,2016
2016-10-14 10:00:00,4221,Clouds,282.389,12,Friday,10,10,2016
2016-10-14 11:00:00,4726,Clouds,282.389,12,Friday,11,10,2016
2016-10-14 12:00:00,4619,Clouds,288.1140000000001,36,Friday,12,10,2016
2016-10-14 13:00:00,4638,Clouds,288.1140000000001,36,Friday,13,10,2016
2016-10-14 14:00:00,4994,Clear,292.399,0,Friday,14,10,2016
2016-10-14 15:00:00,5686,Clear,292.399,0,Friday,15,10,2016
2016-10-14 16:00:00,6047,Clear,292.399,0,Friday,16,10,2016
2016-10-14 17:00:00,5308,Clear,292.089,8,Friday,17,10,2016
2016-10-14 18:00:00,4549,Clear,292.089,8,Friday,18,10,2016
2016-10-14 19:00:00,3577,Clear,292.089,8,Friday,19,10,2016
2016-10-14 20:00:00,2800,Clouds,291.613,12,Friday,20,10,2016
2016-10-14 21:00:00,3068,Clouds,291.613,12,Friday,21,10,2016
2016-10-14 22:00:00,2481,Clouds,291.613,12,Friday,22,10,2016
2016-10-14 23:00:00,1703,Clouds,291.381,64,Friday,23,10,2016
2016-10-15 00:00:00,1148,Clouds,291.381,64,Saturday,0,10,2016
2016-10-15 01:00:00,682,Clouds,291.381,64,Saturday,1,10,2016
2016-10-15 02:00:00,547,Clouds,291.628,88,Saturday,2,10,2016
